time,depth
32148.66434378629,109.11616658699137
32241.57955865273,107.70657785496844
32334.494773519164,107.02919799862573
32427.4099883856,106.08015475840027
32520.325203252032,104.23342103259536
32613.240418118465,103.41143998120744
32706.155632984905,102.60866334794561
32799.07084785134,100.93023255813954
32891.98606271777,99.55287880875761
32984.901277584206,98.66307156499269
33077.816492450635,97.40586842995079
33170.73170731707,95.56176381757777
33263.64692218351,94.14899860611841
33356.56213704994,93.10169110483851
33449.47735191638,91.46012598448621
33542.39256678281,89.80879634134476
33635.307781649244,88.87981825209039
33728.22299651568,87.26010611168884
33821.13821138212,85.80508763554523
33914.05342624855,84.14564627538923
34006.96864111498,83.05351036161389
34099.88385598142,81.09216102342704
34192.799070847854,79.12007771269501
34285.71428571428,78.09183064997018
34378.62950058072,76.84691111428164
34471.544715447155,74.69176818014026
34564.45993031359,72.96738355898168
34657.37514518002,71.9840302147148
34750.290360046456,70.13116939503085
34843.20557491289,68.06314181198489
34936.12078977933,66.84195989614982
35029.036004645764,65.38341582480167
35121.95121951219,63.53781594321065
35214.86643437863,62.05850563090547
35307.781649245066,60.92415938379499
35400.696864111495,59.33139534883721
35493.61207897793,57.63675964308297
35586.52729384437,56.583261867527625
35679.4425087108,55.378089805470246
35772.35772357723,53.550038885868254
35865.27293844367,51.75240507693552
35958.188153310104,50.281401651225806
36051.10336817654,48.875126390293225
36144.01858304298,47.51356324756496
36236.933797909405,46.68636772452782
36329.84901277584,45.20738432030688
36422.76422764228,43.735950133927446
36515.679442508714,42.87607200803523
36608.59465737515,42.13591530178265
36701.50987224158,41.09709973083148
36794.425087108015,39.79781926450471
36887.340301974444,38.607246355916324
36980.25551684088,38.129714246743504
37073.170731707316,37.2093023255814
37166.08594657375,36.793347800203556
37259.00116144019,36.395163973823344
37351.91637630662,35.616784630940344
37444.83159117305,35.348837209302324
37537.74680603949,34.97414960795162
37630.662020905926,34.50826992462402
37723.57723577236,33.95348837209302
37816.49245063879,33.53591901685231
37909.40766550523,33.228725645604676
38002.32288037166,32.973797748079555
38095.23809523809,32.693046786148486
38188.15331010453,32.57646612740142
38281.068524970964,32.325581395348834
38373.9837398374,32.325581395348834
38466.89895470383,32.325581395348834
38559.814169570265,32.21824686940966
38652.7293844367,32.03178753268199
38745.64459930314,32.03178753268199
38838.559814169574,32.03178753268199
38931.475029036,32.03178753268199
39024.39024390244,31.793770139634802
39117.305458768875,31.793770139634802
39210.22067363531,31.793770139634802
39303.13588850174,31.793770139634802
39396.051103368176,31.793770139634802
39488.96631823461,31.793770139634802
39581.88153310104,31.80621004100971
39674.79674796748,32.03178753268199
39767.71196283391,32.03178753268199
39860.62717770035,32.0856110441953
39953.542392566786,32.325581395348834
40046.457607433214,32.325581395348834
40139.37282229965,32.325581395348834
40232.28803716609,32.410775961317064
40325.203252032516,32.96048569664541
40418.11846689895,33.50859453993933
40511.03368176539,33.72093023255814
40603.948896631824,33.95348837209302
40696.86411149826,34.21230689157538
40789.779326364696,34.657683112366875
40882.694541231125,35.0840787119857
40975.60975609756,35.348837209302324
41068.524970964,35.99463201479469
41161.440185830426,36.46011186340889
41254.35540069686,36.933250488194574
41347.2706155633,37.76708544952331
41440.18583042973,38.31663545284288
41533.101045296164,39.031182232857255
41626.01626016261,39.87863533711449
41718.93147502904,40.50211034320402
41811.84668989547,41.04413858566682
41904.76190476191,41.81411571128956
41997.67711962834,42.69817454363591
42090.59233449477,43.1922594619243
42183.50754936121,43.98762988619496
42276.42276422764,44.959937463357434
42369.337979094074,46.117245941682356
42462.25319396051,46.74960067141349
42555.16840882694,47.674418604651166
42648.083623693376,48.15809802723363
42740.99883855982,49.1114300444494
42833.914053426255,49.72166078168757
42926.829268292684,50.93023255813953
43019.74448315912,51.922069921453875
43112.659698025556,52.419255669282805
43205.574912891985,53.50507285708321
43298.49012775842,55.02618204219928
43391.40534262485,55.89252516749097
43484.320557491286,56.66188151976266
43577.23577235772,57.954409394427806
43670.15098722415,59.337035751475184
43763.06620209059,60.11930658653093
43855.98141695703,61.382845711427855
43948.89663182347,62.837368180644646
44041.811846689896,63.73214612708294
44134.72706155633,64.40543321671124
44227.64227642277,65.87964445521504
44320.5574912892,67.24368419928673
44413.47270615563,67.91056318296442
44506.38792102207,69.20380596821447
44599.3031358885,70.30611459411378
44692.218350754934,71.56646373832409
44785.13356562136,72.24627832061559
44878.04878048781,73.58689170620413
44970.96399535424,75.08367171157867
45063.87921022068,75.74229180455075
45156.79442508711,76.66774468585541
45249.709639953544,77.7890599410416
45342.62485481998,78.82606152249976
45435.54006968641,79.68559774639877
45528.455284552845,80.46511627906978
45621.37049941928,81.97748481706414
45714.28571428571,82.54893611175977
45807.200929152146,83.48837209302326
45900.11614401858,84.29333642637592
45993.03135888502,85.21339884699033
46085.946573751455,85.89270170911287
46178.86178861789,86.9767441860465
46271.77700348432,87.80503345014337
46364.692218350756,88.45483005366728
46457.60743321719,89.33583070605069
46550.52264808362,90.46511627906978
46643.43786295006,91.4683769435986
46736.35307781649,91.96047103378898
46829.26829268292,92.86903703143035
46922.18350754936,93.68670996577973
47015.098722415794,94.34501569802957
47108.01393728223,94.84268125854993
47200.92915214867,96.04029032735892
47293.8443670151,96.50954884314949
47386.75958188153,96.88440914174288
47479.67479674797,97.37356380422594
47572.590011614404,97.93600948007702
47665.50522648083,98.50868590641636
47758.42044134727,99.06976744186048
47851.335656213705,99.5500387897595
47944.250871080134,100.06826706676668
48037.16608594657,100.49291805988652
48130.08130081301,100.93023255813955
48222.99651567944,101.17888549369039
48315.91173054588,101.36734001018503
48408.826945412315,101.6881457413019
48501.74216027874,101.98931159862367
48594.65737514518,102.40829260432889
48687.572590011616,102.55813953488374
48780.487804878045,102.55813953488374
48873.40301974448,103.08875799735961
48966.31823461092,103.22208024533606
49059.233449477346,103.22208024533606
49152.14866434378,103.22208024533606
49245.063879210225,103.22208024533606
49337.97909407666,103.22208024533606
49430.89430894309,103.18686972628115
49523.80952380953,102.64853588812485
49616.72473867596,102.55813953488374
49709.63995354239,102.55813953488374
49802.55516840883,102.55813953488374
49895.47038327526,102.16744186046512
49988.38559814169,101.8997833031745
50081.30081300813,101.60161484572457
50174.21602787456,101.35047414766312
50267.131242740994,100.97659558659633
50360.04645760744,100.53680392575208
50452.96167247387,99.64577467236764
50545.8768873403,99.21142337701689
50638.79210220674,98.95524637098798
50731.707317073175,98.65906814305438
50824.6225319396,98.13789618866842
50917.53774680604,97.41544599811589
51010.452961672476,96.65166291572895
51103.368176538905,96.13884667221058
51196.28339140534,95.40993409336124
51289.19860627177,94.85333127301759
51382.11382113821,93.72093023255815
51475.02903600465,93.2654465391496
51567.944250871085,92.51299925718529
51660.859465737514,91.81963250651211
51753.77468060395,90.49126460719657
51846.68989547039,89.95511244445447
51939.605110336815,89.22357688302672
52032.52032520325,88.29092260449471
52125.43554006969,87.0795636245876
52218.35075493612,86.34161030297415
52311.26596980255,85.53363228699551
52404.18118466899,84.3998407914937
52497.096399535425,83.43853016955258
52590.01161440186,82.7129241326725
52682.9268292683,81.786870768325
52775.842044134726,80.28951297801383
52868.75725900116,79.4905212102093
52961.6724738676,78.64114518233323
53054.58768873403,77.22939374152395
53147.50290360046,76.05226114712822
53240.4181184669,75.09211586105646
53333.33333333333,73.5716739376868
53426.248548199765,72.49655437115092
53519.16376306621,71.28904620726195
53612.07897793264,70.19592777564348
53704.99419279907,68.82310876549799
53797.90940766551,67.59743177529033
53890.82462253194,66.6407929183347
53983.739837398374,65.12878219554888
54076.65505226481,64.014549160524
54169.57026713124,62.80585467378519
