42,85861527
49,7864131
55,4730557
49,98930119
44,50554668
42,59143115
45,06113413
45,45717373
43,84476449
41,80823115
41,92151926
31,72328138
21,52504349
20,62005184
22,33623222
24,05241259
25,702385
20,79776962
15,89315423
10,98853885
6,766934113
2,761016954
-1,244900206
-2,740262394
-0,139455942
2,46135051
-0,16364949
-3,369294652
-5,526387027
-6,235477936
-6,784583338
-6,766467396
-6,748351454
-11,04689287
-20,41281466
-29,77873644
-39,14465823
-31,68286936
-21,92639268
-12,169916
-2,665957734
-5,535402179
-8,404846623
-11,27429107
-22,7226984
-46,01824496
-69,31379152
-49,41167695
-39,4274202
-43,19093371
-39,34905665
-42,47380374
-45,58820521
-42,66093248
-39,93743616
-39,92125493
-39,9050737
-39,88889247
-35,98934623
-32,01054764
-35,82556885
-49,2151527
-44,19927307
-44,4668787
-52,53527473
-36,63313675
-43,75068152
-24,01828716
-39,76325764
-16,0122203
7,738817047
18,68119163
25,93802575
25,74072845
25,54343115
25,34613386
46,57325655
41,00976449
35,44627242
34,53362094
37,74529977
40,9569786
41,63143115
29,56989269
17,50835423
5,44681577
-17,50664176
8,029816571
25,31689334
21,82276449
35,83943115
31,6528781
24,98406781
18,31525752
17,26268115
17,88768115
18,14434782
15,93601449
14,49403581
13,39636139
7,868906883
-1,432063991
-3,44905665
2,42492709
8,146066075
6,377812107
4,609558139
2,841304171
1,036203882
-0,774402179
-2,585008239
-4,3956143
0,78286438
6,65257122
12,52227806
14,7355488
16,25235552
14,08330107
9,295569086
13,58373885
16,49122913
20,20022862
10,07997546
3,650989166
2,115077564
-3,138037444
-10,66943841
-15,6234498
-22,59336266
-31,24800183
-31,42177146
-29,06229434
-26,70281721
-32,90794385
-25,57044385
-18,23294385
-23,15984704
-27,3253256
-25,5298048
-25,37250143
-25,21519806
-26,83393564
-29,45169626
-31,93094803
-31,77853167
-31,62611531
-32,11578196
-33,7469295
-35,37807704
-34,14922191
-32,67167089
-32,91188703
-35,08915975
-35,64988106
-31,83992631
-27,7271754
-18,87061803
-10,01406065
-6,965278802
-7,476101313
-2,969997417
12,70281364
26,2190705
26,48792296
26,75677542
26,78169711
24,34020775
21,89871839
19,45722903
15,87164242
9,963191718
4,054741014
-0,707226992
-4,275917088
-7,844607184
-8,859695606
-5,335047718
-1,810399831
-4,63243466
-13,31294584
-21,99345702
-29,65771475
-35,73244785
-41,80718094
-34,52408885
-17,56808885
-1,210380692
8,266971225
17,74432314
24,827585
22,90450808
20,98143115
19,06286928
17,18995958
15,31704988
14,11061097
18,90240907
23,69420718
28,48600529
26,52925468
24,0645488
21,59984292
22,93883054
27,65090484
32,36297914
32,68229208
22,75182851
12,82136493
5,394887945
4,407233624
3,419579303
5,167341935
7,397825207
8,549379873
4,03655936
-2,259433043
-15,26354827
-28,2676635
-27,37518539
-22,56315531
-18,32856885
-18,32856885
-18,32856885
-18,32856885
-18,96754648
-19,60652412
-20,24550175
-18,07913919
-15,49358786
-13,7123009
-14,47785114
-15,39722556
-17,18827034
-19,22440218
-22,76606885
-25,87746752
-27,46337061
-29,04927369
-30,28509058
-31,50248189
-34,1796511
-37,64285456
-40,99143841
-44,11752537
-47,13739237
-47,60798061
-48,07856885
-48,14813406
-47,80030798
-46,63107967
-41,960084
-37,28908833
-39,14973287
-41,90105562
-36,69047361
-32,52116144
-38,44708736
-43,83856885
-47,21952123
-50,38426933
-53,08958334
-54,51250824
-52,08826581
-46,77364347
-33,64429024
-28,05518363
-43,92677896
-59,79837429
-61,73952123
-57,42206091
-53,10460059
-41,83763427
-7,661902179
-11,79692328
-24,1066558
16,59026836
15,40304732
22,63698671
30,37929523
31,01501606
23,56819172
16,49857401
35,66047877
28,04143115
25,16373331
29,40943115
30,40143115
23,4619036
13,2177355
16,2627355
26,68961297
15,8763092
5,945716869
4,871431155
-23,92856885
-24,5780738
-20,33376365
-33,49838017
-14,51038703
-9,547392375
-10,42971827
-13,14837083
-8,229644114
7,1940118
0,204764488
1,771431155
2,871431155
4,53458905
1,166167997
-6,276955942
-5,299997417
-0,328568845
-3,001296118
-13,48718953
-21,6588014
-15,01428313
-27,78739237
-22,66591824
-19,09001463
-9,899300553
-7,050520065
3,271431155
4,939723838
8,644270661
3,671431155
3,222048439
0,456241281
-6,186796693
-10,81464479
-8,896989898
-22,58120042
-18,19523551
-10,21262682
-16,05060274
-33,67714027
-30,19239863
-30,87402339
-43,05584157
-34,24346246
-46,68205722
-39,96577815
-43,27740605
-48,63554559
-44,87740605
-41,41694094
-48,61694094
-43,50066187
-39,92856885
-32,46810373
-25,12856885
-15,40763861
-30,32856885
-38,93809265
-38,99523551
-33,45237837
-37,52856885
-18,32856885
-18,4809498
-42,50206282
-35,95114949
-38,20921401
-40,46727852
-43,07978836
-37,7041786
-34,06190218
-46,64856885
-35,12856885
-31,76856885
-37,99010731
-50,14395346
-49,73909516
-37,67593727
-46,05428313
-38,10634662
-32,56856885
-47,22553854
-41,30356885
-56,19523551
-57,04856885
-72,59523551
-71,12856885
-82,00856885
-71,12856885
-77,41428313
-70,68718953
-63,92856885
-84,90634662
-91,64285456
-67,61428313
-49,64285456
-13,50098264
15,18867253
16,84143115
-2,316463582
23,30296962
19,28506752
17,39315529
16,84143115
33,15632477
30,28848998
33,74669431
34,67926899
34,73732157
29,37476449
22,67349222
20,84143115
