15.803807,15.859578,15.967756,16.071559,16.167503,16.241026,16.306907,16.430929,16.605436,16.742095,16.845860,16.975066,17.110352,17.234161,17.368917,17.509452,17.645591,17.755523,17.815919,17.854957,17.887652,17.931113,17.998601,18.064122,18.133203,18.228104,18.316653,18.372854,18.438782,18.502408,18.498682,18.305828,17.859929,17.616458,17.890437,18.390831,18.917568,19.415095,19.872512,20.326436,20.794895,21.255198,21.697802,22.132713,22.550009,23.027328,23.581976,24.121938,24.680810,25.283053,25.857091,26.379878,26.849800,27.242562,27.562639,27.869748,28.216395,28.576984,28.920939,29.252952,29.566621,29.849423,30.105539,30.351567,30.599863,30.852504,31.106648,31.356842,31.603941,31.728541
15.993052,16.052359,16.172477,16.301142,16.432335,16.524215,16.564101,16.662253,16.845224,16.981924,17.066806,17.185930,17.335459,17.483148,17.630618,17.771906,17.905775,18.027070,18.100138,18.144333,18.191842,18.240691,18.297552,18.351859,18.394415,18.453935,18.520211,18.563974,18.634530,18.714148,18.739366,18.685361,18.440439,18.123091,18.080703,18.422504,19.018860,19.612563,20.096988,20.540103,20.991952,21.437805,21.864931,22.302199,22.730742,23.194132,23.737329,24.281775,24.825710,25.392419,25.935888,26.445565,26.913040,27.325883,27.712340,28.076494,28.421518,28.773589,29.119984,29.446958,29.754722,30.035676,30.291577,30.537633,30.786932,31.041705,31.298435,31.551082,31.800183,31.925648
16.168502,16.231914,16.369686,16.538852,16.716810,16.832919,16.848938,16.883089,17.037863,17.194138,17.294362,17.414735,17.571163,17.739367,17.907331,18.052781,18.158581,18.249369,18.330268,18.397243,18.463420,18.522169,18.567300,18.600901,18.618607,18.645120,18.694459,18.748421,18.832125,18.924247,18.982725,19.003799,18.847304,18.448310,18.096964,18.207137,18.910886,19.730557,20.301434,20.750991,21.187863,21.604487,22.013581,22.473031,22.960004,23.444425,23.954414,24.475448,25.000496,25.526122,26.024124,26.501830,26.951875,27.373178,27.821844,28.257179,28.609314,28.948289,29.298979,29.622519,29.923812,30.205805,30.467356,30.719756,30.974967,31.235096,31.496307,31.752480,32.004178,32.130696
16.332300,16.411570,16.593325,16.810134,16.998192,17.100605,17.111912,17.105628,17.206301,17.373310,17.512697,17.656993,17.825526,17.993967,18.152158,18.290990,18.392343,18.468556,18.546096,18.624700,18.698994,18.753284,18.775045,18.788358,18.808400,18.834647,18.881734,18.952824,19.047795,19.132861,19.192247,19.244655,19.125857,18.622110,18.035413,17.914119,18.585218,19.648828,20.421105,20.934795,21.394594,21.798755,22.184284,22.647075,23.177821,23.702848,24.192024,24.659926,25.156998,25.669410,26.136187,26.585557,27.036284,27.450837,27.892662,28.372273,28.773876,29.115084,29.453479,29.768828,30.067098,30.356374,30.631989,30.898474,31.165040,31.434165,31.702113,31.963007,32.217893,32.345667
16.508954,16.613698,16.854775,17.108429,17.264316,17.307931,17.314048,17.320095,17.381542,17.515314,17.669512,17.841694,18.034692,18.215584,18.351994,18.459093,18.568736,18.676048,18.767433,18.841125,18.904451,18.943339,18.943591,18.944522,18.977488,19.024363,19.082002,19.160037,19.256514,19.328364,19.354381,19.377365,19.295199,18.794238,18.070068,17.811160,18.329991,19.420516,20.429829,21.081277,21.598622,22.039522,22.418051,22.845157,23.348395,23.885590,24.409892,24.867525,25.321932,25.817122,26.262743,26.686103,27.160260,27.585103,27.968195,28.436374,28.904975,29.268471,29.582262,29.889537,30.193763,30.495963,30.791660,31.078556,31.360853,31.641668,31.918214,32.184898,32.443642,32.573011
16.672942,16.787468,17.064159,17.355326,17.512511,17.520125,17.494226,17.504385,17.568897,17.683097,17.803395,17.940070,18.139811,18.356003,18.500621,18.596106,18.709758,18.835246,18.946388,19.032693,19.089305,19.116074,19.118198,19.115420,19.132428,19.176005,19.244528,19.324532,19.408566,19.472363,19.480335,19.459049,19.409899,19.060600,18.277177,17.820484,18.224390,19.197606,20.308722,21.160430,21.768291,22.283608,22.707112,23.099598,23.531735,24.032539,24.596783,25.104154,25.522145,25.961528,26.388625,26.790465,27.265068,27.712019,28.059417,28.491591,28.998275,29.385781,29.688185,30.004883,30.326883,30.643896,30.958985,31.267144,31.566763,31.860187,32.146237,32.419570,32.682974,32.814413
16.746144,16.843822,17.115772,17.452327,17.674602,17.724763,17.699592,17.698115,17.765022,17.890529,17.993732,18.073365,18.246268,18.470439,18.619035,18.722320,18.838720,18.957485,19.077192,19.184898,19.242399,19.259618,19.275700,19.285577,19.292481,19.327352,19.396468,19.465959,19.518193,19.560681,19.574984,19.546322,19.497526,19.303184,18.617850,17.908254,18.078636,18.862091,19.891340,21.033342,21.889587,22.491316,22.989066,23.395197,23.779818,24.230307,24.778293,25.319093,25.728791,26.099528,26.503920,26.912532,27.372701,27.823125,28.174037,28.588194,29.113487,29.532070,29.836684,30.157662,30.490005,30.815840,31.144152,31.470000,31.785896,32.091149,32.386276,32.666746,32.935807,33.069920
16.674572,16.749090,16.983668,17.333927,17.634475,17.783449,17.839655,17.882381,17.954417,18.079376,18.208619,18.309546,18.460026,18.639452,18.759818,18.856170,18.961230,19.069773,19.196413,19.315471,19.369973,19.383874,19.415319,19.443658,19.456899,19.494806,19.565494,19.618916,19.624993,19.612219,19.601596,19.568407,19.497623,19.347689,18.822468,18.018344,17.827886,18.296598,19.099010,20.501666,21.873654,22.666827,23.219760,23.678063,24.067415,24.483988,24.983685,25.512337,25.939148,26.270592,26.628478,27.052898,27.529270,27.983905,28.352994,28.753690,29.268659,29.728898,30.054487,30.361002,30.684889,31.011523,31.347584,31.688000,32.019277,32.335236,32.637604,32.924551,33.200081,33.337550
16.459556,16.530944,16.731003,17.027773,17.351395,17.648192,17.896309,18.076578,18.218964,18.357694,18.489132,18.604258,18.724703,18.842602,18.927174,18.998307,19.083451,19.188805,19.314906,19.424853,19.470174,19.476885,19.511768,19.563576,19.591639,19.615279,19.668098,19.713930,19.699988,19.645481,19.588326,19.523796,19.441806,19.287587,18.798481,17.973367,17.556323,17.811294,18.358888,19.671339,21.534708,22.768799,23.428160,23.946594,24.368865,24.763830,25.221092,25.727867,26.175923,26.505428,26.809692,27.218105,27.716058,28.188573,28.587099,28.976893,29.442791,29.920948,30.285317,30.582676,30.895388,31.224182,31.567196,31.920718,32.267058,32.593073,32.899967,33.190729,33.472167,33.613269
16.156471,16.247688,16.446583,16.682283,17.007690,17.529411,18.129684,18.550176,18.786937,18.940865,19.028911,19.059957,19.077587,19.118960,19.159811,19.175972,19.214959,19.305748,19.415957,19.492080,19.507600,19.488029,19.497937,19.563812,19.617039,19.613199,19.614563,19.653573,19.676396,19.657194,19.606084,19.530826,19.465070,19.327290,18.775667,17.863708,17.378870,17.637256,18.112033,19.067114,20.981987,22.729147,23.638091,24.229683,24.697827,25.090092,25.515517,25.988891,26.421477,26.750077,27.031432,27.416521,27.920912,28.415816,28.841586,29.222933,29.632930,30.110254,30.531064,30.838428,31.134388,31.461080,31.809604,32.173395,32.531657,32.865457,33.173631,33.463843,33.748068,33.891766
